gene	Counts
LOC100507661	0
LOC101243545	2
LOC101927296	0
LOC101927374	0
LOC101927416	0
LOC101927829	0
LOC101927854	2
LOC101928790	0
LOC101929337	0
LOC101929607	0
LOC101929754	0
LOC102723448	0
LOC102723582	0
LOC102724550	0
LOC152225	0
LOC339862	0
LOC344887	0
LOC440982	0
LOC646903	0
LOC729083	0
LOC90246	0
LPP	2
LRCH3	3
LRRC2-AS1	0
LRRC3B	0
LRRIQ4	0
LRRN1	0
LSAMP-AS1	0
LSM3	1
LSMEM2	0
MAATS1	0
MAGI1-AS1	0
MANF	9
MAP3K13	0
MAPKAPK3	0
MBNL1	4
MCM2	4
MED12L	1
MFI2-AS1	0
MFN1	2
MFSD1	0
MGC2889	0
MIR1224	0
MIR1226	0
MIR1248	0
MIR128-2	0
MIR1324	0
MIR138-1	0
MIR15B	0
MIR16-2	0
MIR26A1	0
MIR3714	0
MIR3919	0
MIR4271	0
MIR4272	0
MIR4273	0
MIR4443	0
MIR4444-1	0
MIR4444-2	0
MIR4446	0
MIR4787	0
MIR4788	0
MIR4789	0
MIR5002	0
MIR548A2	0
MIR548AC	0
MIR548AY	0
MIR548H2	0
MIR551B	0
MIR563	0
MIR564	0
MIR567	0
MIR5688	0
MIR570	0
MIR5787	0
MIR6083	0
MIR6822	0
MIR6826	0
MIR6828	0
MIR6872	0
MIR7110	0
MIR8060	0
MIR944	0
MITF	7
MKRN2	2
MLF1	4
MLH1	0
MME	0
MOBP	0
MRAS	2
MRPS22	0
MTMR14	0
MUC20	0
MYD88	0
MYLK-AS1	0
MYLK-AS2	0
MYNN	3
MYRIP	2
NAALADL2	0
NBEAL2	0
NCBP2-AS2	0
NCK1	0
NDUFAF3	0
NDUFB4	0
NDUFB5	4
NEK11	0
NFKBIZ	0
NISCH	2
NIT2	0
NKTR	11
NLGN1	1
NMD3	3
NPHP3-AS1	0
NR1D2	0
NR1I2	0
NR2C2	2
NRADDP	0
NRROS	0
NSUN3	0
NUDT16	3
NUDT16P1	0
NUP210P1	0
NXPE3	0
OGG1	0
OPA1	4
OR5AC2	0
OR5H1	0
OR5H14	0
OR5H15	0
OR5H2	0
OR5H6	0
OR5K1	0
OR5K2	0
OR5K3	0
OR5K4	0
OSBPL10-AS1	0
OSTN	0
OTOL1	0
OXNAD1	1
OXSM	2
OXSR1	1
P2RY1	0
P4HTM	0
PAK2	7
PAQR9-AS1	0
PARP14	0
PARP15	0
PARP3	0
PCCB	6
PCNP	3
PDCD6IP	5
PDCL3P4	1
PDE12	0
PDIA5	0
PDZRN3-AS1	0
PHF7	0
PHLDB2	2
PIGX	0
PIK3CA	1
PLA1A	0
PLCL2	0
PLCXD2	0
PLS1	5
PLXNA1	0
PODXL2	0
POGLUT1	0
POLR2H	0
PPARG	0
PPM1L	0
PPM1M	0
PPP2R3A	0
PPP4R2	6
PRICKLE2-AS1	0
PRICKLE2-AS2	0
PRICKLE2-AS3	0
PRKAR2A-AS1	0
PRKCD	0
PRKCI	1
PRRT3-AS1	0
PSMD2	25
PSMD6-AS2	0
PTH1R	0
PTPN23	0
PTPRG	0
PTX3	0
PVRL3	4
PXK	11
PXYLP1	5
PYDC2	0
QTRTD1	3
RAB5A	0
RAB7A	6
RAD54L2	18
RAP2B	6
RARB	0
RASA2	0
RASSF1-AS1	0
RBM15B	0
RBM5	0
RBM6	3
RBMS3	0
RHO	0
RNF123	0
RNF13	3
RNF7	1
RNU6-2	0
ROBO2	0
ROPN1B	0
RPL14	6
RPL15	37
RPL35A	6
RPP14	4
RPSA	13
RSRC1	2
RTP1	3
RTP3	0
RTP4	0
RUVBL1-AS1	0
SACM1L	11
SAMD7	0
SCHIP1	0
SDHAP2	0
SEC22A	12
SEC61A1	2
SEC62	11
SELT	3
SEMA3B	0
SEMA3F	0
SENP2	1
SENP5	2
SERPINI1	0
SETD5	1
SETMAR	0
SGOL1-AS1	0
SH3BP5-AS1	1
SIDT1	0
SKIL	1
SLC15A2	0
SLC22A13	0
SLC22A14	0
SLC25A26	3
SLC25A36	0
SLC25A38	3
SLC35A5	3
SLC35G2	0
SLC38A3	0
SLC51A	0
SLC6A1	0
SLC6A11	0
SLC6A6	5
SLC9A9-AS1	0
SLMAP	0
SMC4	5
SMIM4	0
SNAR-I	0
SNORA4	1
SNORA6	1
SNORA62	0
SNORA63	0
SNORA81	0
SNORD19	0
SNORD19B	0
SNORD2	0
SNORD66	0
SNORD69	0
SNRK	3
SNTN	0
SOX14	0
SOX2	0
SOX2-OT	0
SPATA12	0
SPCS1	4
SPSB4	0
SRGAP3-AS3	0
SRPRB	1
SS18L2	2
ST3GAL6	0
ST6GAL1	0
STAB1	0
STAC	0
STT3B	2
STXBP5L	0
SUCLG2-AS1	0
SUCNR1	0
SYN2	6
SYNPR	0
TAGLN3	0
TATDN2	0
TBC1D23	13
TCAIM	1
TCTA	0
TDGF1	2
TEX264	0
TF	0
TFG	17
TGFBR2	0
TGM4	0
THOC7-AS1	0
THRB-AS1	0
THUMPD3	8
TIGIT	2
TIMMDC1	1
TIPARP	29
TM4SF1-AS1	0
TM4SF19-AS1	0
TM4SF4	0
TMA7	0
TMCC1-AS1	0
TMEM108	0
TMEM212	0
TMEM30C	0
TMEM42	0
TMEM43	7
TMEM44-AS1	1
TMEM45A	0
TMIE	0
TMPRSS7	0
TOPAZ1	0
TP63	1
TPRG1	0
TPRXL	35
TRAK1	16
TRAT1	0
TREX1	0
TRH	0
TRIM42	0
TRIM71	0
TRMT10C	0
TRNT1	2
TRPC1	0
TSC22D2	9
TSEN2	0
TTC14	0
TTC21A	0
TTLL3	0
TUSC7	0
U2SURP	4
UBA5	4
UBE2E1	0
UBE2E2	0
UMPS	1
UPK1B	0
USP13	7
VENTXP7	0
VHL	1
VILL	0
VIPR1	0
VPS8	0
VWA5B2	0
WDR48	3
WDR6	0
WWTR1-AS1	0
XXYLT1-AS1	0
XXYLT1-AS2	0
XYLB	0
YEATS2	2
ZBTB11-AS1	0
ZBTB20-AS1	0
ZBTB20-AS4	0
ZBTB38	5
ZBTB47	0
ZCWPW2	0
ZDHHC23	1
ZIC1	0
ZKSCAN7	0
ZNF197	0
ZNF35	0
ZNF385D-AS1	1
ZNF385D-AS2	0
ZNF501	2
ZNF502	4
ZNF589	4
ZNF619	0
ZNF620	0
ZNF621	0
ZNF639	1
ZNF654	6
ZNF660	0
ZNF662	1
ZNF860	0
ZPLD1	1
ABCE1	4
ADAD1	6
ADAM29	0
ADD1	4
ADRA2C	0
AFAP1-AS1	1
AFF1	5
AFM	0
AFP	0
AGPAT9	4
AIMP1	0
ALB	0
ALPK1	0
AMBN	0
AMTN	0
ANAPC4	4
ANK2	0
ANKRD37	4
ANXA10	0
ANXA3	0
AP1AR	0
APELA	0
AREG	0
ARFIP1	6
ARHGAP10	9
ARHGAP24	0
ARHGEF38	0
ARHGEF38-IT1	0
ARL9	0
ART3	0
ATOH1	0
ATP10D	1
BANK1	0
BBS12	0
BLOC1S4	0
BMP2K	1
BMP3	0
BMPR1B	0
BST1	0
C1QTNF7	0
C4orf17	0
C4orf19	2
C4orf22	0
C4orf26	0
C4orf29	0
C4orf32	0
C4orf33	0
C4orf47	18
C4orf48	0
C4orf51	0
C4orf6	0
CABS1	0
CC2D2A	0
CCDC109B	0
CCNG2	0
CCRN4L	0
CCSER1	0
CD38	1
CDKN2AIP	3
CDS1	6
CEP135	0
CEP170P1	0
CEP44	1
CFAP99	0
CHRNA9	0
CISD2	1
CLCN3	6
CLRN2	0
COPS4	3
CPE	0
CPEB2	2
CPZ	0
CRIPAK	0
CSN1S1	0
CSN1S2AP	0
CSN1S2BP	0
CSN3	0
CTBP1-AS	0
CTBP1-AS2	2
CWH43	0
CXCL1	0
CXCL13	0
CXCL6	0
CXCL8	0
CYP2U1	1
CYP4V2	1
DANCR	0
DAPP1	0
DBET	0
DCAF4L1	5
DCK	1
DCLK2	10
DCUN1D4	1
DEAR	0
DEFB131	0
DKFZP434I0714	0
DMP1	0
DOK7	0
DRD5	0
DSPP	0
DTHD1	0
EDNRA	0
EGF	0
ELMOD2	0
ENAM	0
ENOPH1	1
ENPEP	0
EPGN	0
EPHA5-AS1	0
EREG	0
ETFDH	1
EVC	0
EXOC1	0
EXOSC9	12
F11	0
FAM114A1	0
FAM13A-AS1	0
FAM149A	1
FAM160A1	1
FAM193A	8
FAM200B	0
FAM218A	0
FAM47E	0
FAM47E-STBD1	0
FAM92A1P2	0
FAT4	0
FDCSP	0
FGB	0
FGF2	0
FGF5	0
FGFR3	0
FGFRL1	0
FHDC1	0
FIP1L1	17
FLJ20021	0
FNIP2	13
FRAS1	0
FRG1	3
FTLP10	0
GAB1	24
GABRB1	0
GALNT7	2
GALNTL6	0
GAR1	0
GBA3	0
GLRB	0
GPR78	0
GRIA2	0
GRID2	0
GRK4	0
GRXCR1	0
GSTCD	4
GSX2	0
GUCY1A3	0
GUCY1B3	0
GUF1	1
GUSBP5	0
HADH	2
HAND2-AS1	0
HELT	0
HERC3	2
HERC5	0
HERC6	18
HGFAC	0
HHIP	0
HSPA4L	4
HTN1	0
HTN3	0
HTRA3	0
HTT	0
IBSP	0
IDUA	0
IGFBP7-AS1	0
IL15	0
IL21-AS1	0
ING2	1
INTU	0
JADE1	1
KIAA0232	1
KIAA0922	42
KIAA1109	0
KIAA1211	0
KIT	3
KLB	0
KLF3	0
KLHL2	1
KLHL5	0
KLKB1	0
LAP3	0
LARP1B	7
LARP7	38
LEF1-AS1	0
LIAS	1
LIMCH1	3
LINC00499	0
LINC00955	0
LINC00989	0
LINC01060	0
LINC01085	0
LINC01088	0
LINC01091	0
LINC01094	0
LINC01098	0
LINC01179	0
LINC01182	0
LINC01207	0
LINC01262	0
LINC01378	0
LNX1-AS1	0
LNX1-AS2	0
LOC100506122	0
LOC100507053	0
LOC100996286	0
LOC100996694	0
LOC101060498	0
LOC101929064	0
LOC152578	0
LOC256880	0
LOC285484	0
LOC340017	0
LOC401127	0
LOC439933	0
LOC441025	0
LOC550113	0
LOC644145	0
LOC645513	0
LOC650293	0
LOC728040	0
LOC729218	0
LOC93622	0
LPHN3	0
LRAT	4
LRIT3	0
LSM6	1
MAB21L2	1
MAEA	2
MAN2B2	0
MED28	0
MEPE	0
METAP1	1
METTL14	1
MGST2	8
MIR1243	0
MIR1273H	0
MIR1305	0
MIR1973	0
MIR2054	0
MIR218-1	0
MIR3684	0
MIR3688-2	0
MIR4274	0
MIR4275	0
MIR4276	0
MIR4449	0
MIR4450	0
MIR4451	0
MIR4453	0
MIR4798	0
MIR4799	0
MIR5091	0
MIR5684	0
MIR572	0
MIR574	0
MIR577	0
MIR578	0
MIR6082	0
MIR7849	0
MIR8053	0
MIR8082	0
MMAA	4
MMRN1	0
MND1	1
MOB1B	0
MRFAP1	6
MRPL1	0
MRPS18C	0
MSANTD1	0
MSMO1	0
MSX1	0
MTHFD2L	0
MTTP	0
MUC7	0
MYL5	0
MYOZ2	0
N4BP2	3
NAA15	5
NAT8L	0
NCAPG	2
NDST3	0
NEIL3	0
NFKB1	0
NIPAL1	0
NOP14-AS1	1
NPFFR2	1
NPNT	0
NPY2R	0
NPY5R	0
NSG1	12
NSUN7	2
NUDT9	1
NWD2	0
OCIAD1	4
ODAM	0
OSTC	2
PACRGL	0
PAICS	0
PALLD	10
PARM1	0
PCAT4	0
PCDH10	0
PCDH7	0
PCGF3	3
PDE6B	1
PDGFRA	0
PDHA2	0
PDLIM5	0
PF4V1	0
PGM2	0
PI4K2B	2
PIGG	0
PKD2	1
PLK4	0
POLR2B	0
POU4F2	0
PP12613	0
PRDM8	0
PRIMPOL	1
PROL1	0
PRR27	0
PRSS48	0
PTPN13	3
PTTG2	0
RAB33B	0
RAP1GDS1	1
RAPGEF2	1
RASL11B	0
RBM46	10
RBPJ	1
REST	3
RGS12	0
RHOH	0
RNF4	2
RPL34	1
RPS3A	2
RRH	0
RUFY3	0
RXFP1	0
S100P	0
SAP30	0
SCARNA22	1
SCOC	3
SEC24B	2
SEPSECS-AS1	0
SEPT11	25
SGMS2	8
SH3BP2	1
SH3TC1	1
SHISA3	0
SHROOM3	0
SLAIN2	1
SLC10A4	0
SLC25A31	0
SLC25A4	0
SLC30A9	0
SLC34A2	0
SLC4A4	0
SLC7A11-AS1	1
SLIT2	0
SLIT2-IT1	0
SMAD1	23
SMARCA5	7
SMARCAD1	1
SMIM20	0
SMR3A	0
SMR3B	0
SNCA-AS1	0
SNHG8	3
SNORA24	0
SNORA26	0
SNORD73A	0
SNX25	1
SOD3	0
SORCS2	1
SPATA18	0
SPATA5	4
SPCS3	0
SPP1	0
SPRY1	0
SRD5A3	0
SRP72	12
STAP1	0
STATH	0
STBD1	0
STIM2	5
STK32B	2
STOX2	0
STPG2-AS1	0
STX18-AS1	0
SYNPO2	0
TACC3	34
TADA2B	1
TAPT1-AS1	1
TBC1D1	7
TBC1D14	7
TBC1D19	0
TDO2	0
TENM3	0
TET2	4
THAP6	0
THAP9	0
THEGL	0
TIGD2	0
TLL1	1
TLR2	0
TLR3	0
TMA16	1
TMEM144	0
TMEM165	0
TMEM175	0
TMEM184C	0
TMEM33	3
TMPRSS11E	0
TRAPPC11	2
TRIM2	0
TRIM60	3
TRIML1	0
TRMT44	7
UBA6-AS1	0
UBE2K	7
UCHL1	54
UGDH-AS1	0
UGT2B10	0
UGT2B28	0
UGT2B7	0
UGT8	1
USO1	5
USP17L10	0
USP17L11	0
USP17L12	0
USP17L13	0
USP17L15	0
USP17L17	0
USP17L18	0
USP17L19	0
USP17L20	0
USP17L21	0
USP17L22	0
USP17L24	0
USP17L25	0
USP17L26	0
USP17L27	0
USP17L28	0
USP17L29	0
USP17L30	0
USP17L5	0
USP17L6P	0
USP17L9P	0
USP38	0
USP46-AS1	0
USP53	0
UTP3	0
UVSSA	0
WDFY3-AS2	0
WDR17	0
WDR19	0
WFS1	2
WHSC1	26
WWC2	3
ZAR1	1
ZBTB49	19
ZCCHC4	1
ZFP42	0
ZNF141	0
ZNF330	14
ZNF595	12
ZNF718	0
ZNF876P	0
TMPRSS11E	0
UGT2B10	0
ABLIM3	0
ADAMTS16	0
ADAMTS19	0
ADCY2	0
ADRA1B	0
ADRB2	0
AFAP1L1	0
AGGF1	8
AHRR	0
ANKDD1B	0
ANKHD1	1
ANKHD1-EIF4EBP3	0
ANKRD32	4
ANKRD33B	0
AP3S1	1
APC	10
AQPEP	0
ARHGAP26	3
ARHGEF28	4
ARHGEF37	0
ARL10	0
ARL14EPL	0
ARRDC3-AS1	0
ARSK	1
ATG10	0
ATP6AP1L	3
ATP6V0E1	7
B4GALT7	0
BASP1	0
BDP1	6
BHMT	0
BHMT2	0
BNIP1	1
BRIX1	7
BTF3	27
BTNL3	0
BTNL8	0
BTNL9	0
C5orf22	1
C5orf24	0
C5orf27	0
C5orf30	0
C5orf38	0
C5orf47	0
C5orf51	0
C5orf52	0
C5orf56	0
C5orf58	1
C5orf64	0
C5orf66	0
C7	0
CAMK4	0
CAMLG	12
CANX	6
CARD6	0
CARTPT	0
CAST	11
CATSPER3	0
CCDC152	0
CCNB1	63
CCNG1	1
CCNI2	7
CCT5	2
CDC42SE2	1
CDH6	0
CDHR2	0
CDK7	35
CDX1	0
CENPH	2
CEP72	0
CHSY3	0
CKMT2	2
CMYA5	0
CNOT6	12
CNOT8	5
COMMD10	6
COX7C	2
CPEB4	14
CPLX2	0
CREBRF	0
CRHBP	0
CSF2	0
CSNK1G3	2
CTB-113P19.1	0
CTB-12O2.1	0
CTB-174D11.1	0
CTC-338M12.4	0
CTC-436P18.1	0
CTD-2151A2.1	1
CTD-2194D22.4	0
CTD-2201E9.1	0
CTD-2270F17.1	0
CTNNA1	13
CTXN3	0
CWC27	2
CXXC5	0
CYFIP2	2
CYSTM1	4
DCP2	25
DDX4	17
DDX46	11
DMXL1	2
DNAJC21	7
DOCK2	1
EFCAB9	0
EGFLAM	0
EGR1	2
EIF4E1B	8
EIF4EBP3	0
EPB41L4A-AS1	0
EPB41L4A-AS2	1
ERAP2	0
ERBB2IP	1
ERGIC1	2
EXOC3	1
F2R	0
F2RL1	0
FABP6	0
FAF2	2
FAM105A	0
FAM151B	1
FAM153B	0
FAM153C	0
FAM159B	0
FAM170A	0
FAM174A	0
FAM53C	13
FAM81B	2
FBLL1	0
FBXL21	0
FBXL7	7
FBXO38	0
FBXO4	0
FCHO2	0
FER	7
FGF10-AS1	0
FGF18	0
FGFR4	0
FLJ31104	0
FOXI1	0
FST	1
FTMT	0
G3BP1	5
GABRA1	0
GABRA6	0
GABRG2	0
GABRP	0
GALNT10	0
GAPT	0
GDNF-AS1	0
GHR	0
GM2A	1
GPBP1	19
GPR150	0
GPR98	1
GPX3	0
GPX8	0
GRAMD3	0
GRIA1	2
GRK6	0
GRPEL2	3
GTF2H2B	0
GTF2H2C	0
GTF2H2C_2	0
GUSBP1	0
GZMA	0
GZMK	0
HARS2	0
HEXB	3
HIGD2A	6
HMGCR	1
HMGXB3	1
HMHB1	0
HMMR	10
HMP19	0
HNRNPAB	0
HRH2	4
HSD17B4	4
HSPA4	2
HSPB3	0
ICE1	4
IGIP	0
IK	5
IL13	0
IL3	0
IL31RA	0
IL4	0
IL7R	0
IPO11	2
IPO11-LRRC70	0
IQGAP2	36
IRGM	6
IRX1	0
ISL1	2
ISOC1	7
ITGA1	0
ITGA2	0
ITK	0
JADE2	0
JAKMIP2-AS1	0
JMY	24
KCNIP1	0
KCNN2	2
KCTD16	0
KDM3B	1
KIAA0141	0
KIAA1024L	0
KIF20A	2
KIF2A	0
KIF4B	3
LARP1	7
LEAP2	0
LIFR-AS1	0
LINC00492	0
LINC00603	0
LINC00847	0
LINC00992	0
LINC01018	0
LINC01020	0
LINC01021	0
LINC01194	0
LINC01333	0
LINC01340	0
LINC01366	0
LINC01377	0
LINCR-0003	0
LMNB1	0
LNPEP	0
LOC100130744	0
LOC100132062	0
LOC100132287	0
LOC100133331	0
LOC100288152	0
LOC100289230	0
LOC100289673	0
LOC100505658	0
LOC100505811	0
LOC100505841	0
LOC100505878	0
LOC100506406	0
LOC100506639	0
LOC100507387	0
LOC101926940	0
LOC101926941	0
LOC101926975	0
LOC101927023	0
LOC101927100	0
LOC101927421	0
LOC101927460	0
LOC101927740	0
LOC101927934	0
LOC101928093	0
LOC101928505	0
LOC101929153	0
LOC101929154	0
LOC101929284	0
LOC101929380	0
LOC101929524	3
LOC101929645	0
LOC102467214	0
LOC102467224	1
LOC102467225	0
LOC102467226	0
LOC102467655	0
LOC102503427	0
LOC102546228	0
LOC102546299	0
LOC102577424	0
LOC153684	0
LOC255187	0
LOC257396	0
LOC285593	0
LOC285626	0
LOC340113	0
LOC441081	0
LOC728554	0
LOC731157	0
LRRC14B	0
LRRC70	0
LSM11	1
LSP1P3	0
LTC4S	0
LYRM7	0
MAML1	0
MAN2A1	0
MAP1B	1
MAP3K1	0
MARCH6	3
MARVELD2	0
MAST4	11
MAT2B	4
MATR3	2
MCCC2	1
MEF2C-AS1	0
MEGF10	2
MFAP3	0
MIR103B1	0
MIR1244-1	0
MIR1244-2	0
MIR1244-3	0
MIR143	0
MIR143HG	0
MIR145	0
MIR146A	0
MIR3142	0
MIR3607	0
MIR3655	0
MIR3661	0
MIR378E	0
MIR3977	0
MIR4458	0
MIR4458HG	0
MIR4461	0
MIR4633	0
MIR4634	0
MIR4803	0
MIR4804	0
MIR5197	0
MIR548AO	0
MIR548BA	0
MIR583	0
MIR6131	0
MIR6165	0
MIR8056	0
MRPL22	2
MRPS30	1
MRPS36	0
MSH3	3
MSX2	0
MTRR	0
MYOT	0
MYOZ3	0
N4BP3	0
NBPF22P	0
NCRUPAR	0
NDFIP1	0
NDST1	2
NDUFAF2	0
NDUFS4	1
NDUFS6	1
NEURL1B	1
NIM1K	0
NIPAL4	0
NIPBL	22
NKD2	1
NLN	1
NNT	1
NPM1	51
NPR3	0
NPY6R	0
NR2F1	0
NREP-AS1	0
NSA2	0
NSD1	3
OCLN	1
OR2V2	0
OR4F16	0
OR4F29	0
OR4F3	0
OSMR	0
OTULIN	2
OXCT1-AS1	0
P4HA2-AS1	0
PAIP2	4
PAM	0
PAPD4	4
PAPD7	40
PARP8	0
PART1	0
PCBD2	0
PCDHA1	0
PCDHA10	0
PCDHA11	0
PCDHA12	0
PCDHA13	0
PCDHA2	0
PCDHA3	0
PCDHA4	0
PCDHA5	0
PCDHA6	0
PCDHA7	0
PCDHA8	0
PCDHA9	0
PCDHAC1	0
PCDHAC2	0
PCDHB1	0
PCDHB10	0
PCDHB11	0
PCDHB12	0
PCDHB13	0
PCDHB14	0
PCDHB15	0
PCDHB16	0
PCDHB17	0
PCDHB18	0
PCDHB19P	0
PCDHB2	0
PCDHB3	0
PCDHB4	0
PCDHB5	0
PCDHB6	0
PCDHB7	0
PCDHB8	0
PCDHB9	0
PCDHGA1	0
PCDHGA10	0
PCDHGA11	0
PCDHGA12	0
PCDHGA2	0
PCDHGA3	0
PCDHGA4	0
PCDHGA5	0
PCDHGA6	0
PCDHGA7	0
PCDHGA8	0
PCDHGA9	0
PCDHGB1	0
PCDHGB2	0
PCDHGB3	0
PCDHGB4	0
PCDHGB5	0
PCDHGB6	0
PCDHGB7	0
PCDHGB8P	0
PCDHGC3	0
PCDHGC4	0
PCDHGC5	0
PCYOX1L	1
PDCD6	2
PDE8B	93
PDLIM4	0
PDZD2	1
PELO	3
PHAX	4
PIK3R1	8
PKD2L2	0
PLEKHG4B	0
PMCHL1	0
PMCHL2	0
POLK	0
POLR3G	6
POU4F3	0
PPARGC1B	2
PPIP5K2	1
PPP1R2P3	0
PPWD1	1
PRDM6	0
PRDM9	0
PRELID1	0
PRR16	1
PRR7	0
PRRC1	6
PSD2	0
PTCD2	0
PTGER4	0
PTTG1	90
PURA	0
RAB3C	0
RAB9BP1	0
RAD17	4
RAD50	9
RAI14	22
RANBP17	0
RARS	2
RASA1	3
RASGRF2	1
RBM27	14
REEP2	0
RELL2	1
RFESD	1
RGMB	2
RGS14	0
RGS7BP	0
RHOBTB3	6
RMND5B	1
RNF14	13
RNF180	0
RNU5D-1	0
RNU5E-1	0
ROPN1L	0
RPL26L1	5
RUFY1	1
RXFP3	0
S100Z	2
SAP30L	0
SCAMP1	4
SCGB3A2	2
SDHA	4
SEC24A	7
SEMA6A-AS1	0
SERF1A	0
SERF1B	0
SETD9	0
SFXN1	0
SGCD	1
SH3RF2	0
SIMC1	0
SKIV2L2	0
SKP2	23
SLC12A2	12
SLC1A3	0
SLC22A4	0
SLC22A5	0
SLC25A46	12
SLC25A48	0
SLC26A2	0
SLC27A6	4
SLC30A5	0
SLC34A1	0
SLC35A4	3
SLC36A1	1
SLC4A9	0
SLC6A18	0
SLC6A19	0
SLC6A7	0
SMAD5	4
SMIM23	0
SMIM3	0
SMN1	0
SMN2	1
SNCAIP	0
SNHG18	2
SNHG4	0
SNORA13	0
SNORA74A	0
SNORA74B	0
SNORD123	0
SNX18	1
SNX2	3
SNX24	5
SOWAHA	0
SPDL1	27
SPEF2	0
SPINK13	0
SPINK14	0
SPINK5	0
SPINK6	0
SPINK7	0
SPINK9	0
SPZ1	0
SQSTM1	9
SRD5A1	0
SREK1	18
SRFBP1	1
SRP19	5
STARD4-AS1	1
STK32A	0
SUB1	5
SV2C	0
SYNPO	0
TARS	5
TCERG1	9
TCF7	4
TCOF1	12
TENM2	1
TEX43	0
TGFBI	0
THBS4	3
THG1L	0
TLX3	0
TMCO6	0
TMED9	1
TMEM161B-AS1	0
TMEM171	0
TMEM174	0
TNFAIP8	0
TNPO1	5
TRAPPC13	0
TRIM41	0
TRIM52-AS1	0
TRIO	4
TRIP13	0
TSLP	0
TSPAN17	0
TTC1	12
TTC23L	0
TXNDC15	0
UBE2B	3
UBE2D2	6
UBE2QL1	0
UBLCP1	6
UNC5A	0
UQCRQ	0
UTP15	0
VCAN	0
VTRNA1-1	0
VTRNA1-2	0
VTRNA1-3	0
WDR36	0
WDR55	0
WDR70	4
WNT8A	0
WWC1	0
XRCC4	0
YTHDC2	0
ZBED3-AS1	0
ZCCHC9	7
ZFP2	0
ZFYVE16	1
ZMAT2	15
ZNF131	2
ZNF346	2
ZNF354B	0
ZNF354C	1
ZNF454	0
ZNF474	0
ZNF879	0
ZSWIM6	0
ABCC10	0
ABCF1	0
ABRACL	0
ABT1	0
ACAT2	1
ACOT13	3
ADCY10P1	0
ADGB	0
AIF1	0
AIG1	0
AIM1	29
AKAP12	0
AKAP7	0
ALDH5A1	3
AMD1	57
ANKRD6	4
ANKRD66	0
ANKS1A	6
APOBEC2	0
APOM	0
ARG1	0
ARID1B	1
ARMC12	0
ARMC2	52
ASF1A	38
ATAT1	0
ATP6V0CP3	0
B3GALT4	0
BAG2	0
BAI3	0
BCKDHB	1
BEND6	0
BMP6	23
BPHL	0
BRD2	0
BRD7P3	0
BRPF3	2
BTN1A1	0
BTN2A1	0
BTN2A2	0
BTN2A3P	0
BTN3A1	0
BTN3A2	0
BTN3A3	0
BVES-AS1	0
BYSL	1
C2	0
C4A	0
C4B	0
C4B_2	0
C6orf100	0
C6orf120	1
C6orf136	0
C6orf141	0
C6orf163	0
C6orf164	0
C6orf165	0
C6orf201	0
C6orf203	1
C6orf211	0
C6orf223	0
C6orf25	0
C6orf48	0
C6orf57	0
C6orf58	0
C6orf89	2
C6orf99	0
CAP2	0
CAPN11	0
CASC15	0
CASP8AP2	7
CCDC162P	0
CCDC170	0
CCDC28A	3
CCR6	0
CD109	0
CD2AP	0
CD83	3
CDC40	12
CDC5L	37
CDKAL1	0
CDKN1A	0
CDYL	4
CENPQ	3
CENPW	2
CEP57L1	0
CFB	0
CLDN20	0
CLPSL1	0
CLPSL2	0
CLVS2	0
CMTR1	3
CNPY3	0
COL19A1	0
CSNK2B	0
CUL9	0
CYB5R4	0
CYP21A1P	0
CYP21A2	0
DAAM2	2
DCBLD1	0
DDR1	0
DDX43	7
DEF6	0
DNAH8	0
DOPEY1	21
DPCR1	0
DSE	0
DSP	0
DUSP22	2
E2F3	0
ECT2L	0
EDN1	0
EFHC1	0
EGFL8	0
ELOVL2-AS1	0
ENPP1	0
ENPP3	0
ENPP4	0
ERMARD	2
ESR1	0
EYA4	0
EZR-AS1	2
FABP7	0
FAM120B	2
FAM135A	0
FAM229B	0
FAM26D	0
FAM26E	0
FAM26F	0
FAM50B	0
FAM83B	0
FAM8A1	0
FANCE	1
FARS2	0
FBXO9	0
FGD2	0
FGFR1OP	7
FHL5	0
FIG4	0
FLJ34503	0
FLJ38122	0
FLJ46906	0
FNDC1	0
FOXC1	1
FOXF2	0
FOXO3	8
FOXP4	1
FOXQ1	2
FUT9	0
GCNT2	0
GFRAL	0
GGNBP1	0
GINM1	1
GJA1	0
GJA10	0
GLP1R	0
GLTSCR1L	0
GLYATL3	1
GMDS-AS1	0
GMNN	9
GMPR	0
GNMT	0
GPR111	0
GPR115	0
GPR126	1
GPR6	0
GPX5	0
GRIK2	1
GRM1	0
GTF2H4	0
GTF2H5	2
GTF3C6	1
GUCA1A	0
HCG11	0
HCG14	0
HCG22	0
HCG23	0
HCG25	0
HCG26	0
HCG27	0
HCG9	0
HCP5	0
HCRTR2	0
HDGFL1	0
HEBP2	0
HECA	0
HEY2	2
HFE	0
HINT3	0
HIST1H1E	2
HIST1H2AC	0
HIST1H2AE	0
HIST1H2AG	0
HIST1H2AH	0
HIST1H2AI	0
HIST1H2AL	0
HIST1H2APS1	0
HIST1H2BA	0
HIST1H2BD	0
HIST1H2BE	0
HIST1H2BF	0
HIST1H2BH	0
HIST1H2BI	0
HIST1H2BM	0
HIST1H2BN	0
HIST1H2BO	0
HIST1H3A	0
HIST1H3C	0
HIST1H3E	0
HIST1H3H	0
HIST1H4A	0
HIST1H4C	0
HIST1H4E	0
